
Type_of_property,Price,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Outdoor parking space,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,postal code
house,€299000,6,F,954,0,Yes,0,660,65,3,1954,To renovate,0,2,0,0,3,Semi equipped,Gas,2300
house,€165000,2,F,610,0,0,11,80,26,2,0,To renovate,0,1,0,0,1,Semi equipped,Gas,2300
house,€369000,3,F,1011,0,Yes,0,1705,0,4,1975,To be done up,0,1,0,0,1,Installed,Fuel oil,2275
house,€545000,4,C,214,0,0,0,2288,0,4,1988,As new,0,1,1,0,2,Installed,0,2460
house,€375000,3,E,405,0,Yes,0,590,35,3,1985,Good,0,1,0,0,2,Semi equipped,Fuel oil,2300
house,€269000,3,D,356,0,0,0,105,35,2,0,Just renovated,0,1,0,0,1,0,Pellet,2300
house,€319000,2,D,374,0,0,0,699,0,4,1968,Good,0,1,0,0,1,Semi equipped,Gas,2370
house,€249000,3,F,579,0,Yes,0,151,30,2,1951,Good,0,1,0,0,2,Semi equipped,Gas,2300
house,€209000,2,D,368,0,Yes,0,404,27,2,0,To renovate,0,1,0,0,1,Semi equipped,Gas,2300
house,€385000,2,F,524,0,Yes,0,812,28,3,0,To be done up,0,1,0,0,1,Semi equipped,0,2300
house,€290000,2,D,336,0,Yes,0,180,41,3,1970,Good,0,2,0,0,3,Installed,Gas,2300
house,€379000,3,C,271,0,0,0,483,25,4,1973,Good,0,1,0,0,2,Installed,Fuel oil,2360
house,€329000,4,F,890,0,Yes,0,640,32,4,1974,To be done up,0,1,0,0,0,Semi equipped,Gas,2350
house,€349000,3,F,543,0,0,0,698,0,4,1981,To be done up,0,1,0,0,1,USA installed,Electric,2460
house,€369000,2,F,600,0,0,0,729,0,4,1970,Good,0,1,0,0,1,Semi equipped,Electric,2370
house,€459000,3,B,180,0,Yes,0,507,47,4,1997,Good,0,2,0,0,2,Installed,Gas,2360
house,€429000,4,B,120,0,Yes,0,353,39,3,2009,As new,0,1,0,0,2,Installed,Gas,2380
house,€215000,3,F,524,0,Yes,0,142,30,2,0,To be done up,0,1,0,0,2,Semi equipped,Gas,2300
house,€299000,2,D,342,0,0,0,202,0,3,1932,Good,0,2,0,0,2,0,0,2360
house,€295000,3,F,837,0,0,0,295,32,2,0,To be done up,0,1,0,0,0,Not installed,Fuel oil,2360
house,€299000,3,F,747,0,Yes,0,2170,42,4,1953,To renovate,0,1,0,0,1,Semi equipped,Fuel oil,2300
house,€249000,3,F,649,0,Yes,0,431,0,3,1937,To renovate,0,2,0,0,2,Semi equipped,Gas,2330
house,€269000,3,E,408,0,Yes,0,211,0,3,1945,Good,0,1,0,0,1,Installed,Gas,2470
house,€324000,3,F,923,0,Yes,0,2424,31,4,1951,To renovate,0,1,0,0,1,Semi equipped,Fuel oil,2460
house,€335000,3,F,503,0,Yes,0,1100,0,3,1850,To be done up,0,1,0,0,1,Semi equipped,Gas,2350
house,€249000,2,F,577,0,Yes,0,295,36,3,0,To be done up,0,1,0,0,2,Semi equipped,Gas,2300
house,€280000,3,C,221,0,0,6,0,0,2,0,Just renovated,0,1,0,0,2,Semi equipped,Gas,2300
house,€274900,2,E,448,No,Yes,0,297,72,3,0,To be done up,0,1,0,0,1,Installed,Gas,9185
house,€175000,3,F,554,0,Yes,0,105,34,3,0,To renovate,0,1,0,0,2,Semi equipped,0,2300
house,€599000,5,F,753,0,Yes,0,3044,32,4,1962,To renovate,0,1,0,0,2,Semi equipped,Fuel oil,2350
house,€298000,3,F,659,0,0,0,0,30,3,1976,Good,0,1,0,0,1,Semi equipped,Fuel oil,2460
house,€249000,3,F,576,0,0,0,177,36,2,1958,To renovate,0,1,0,0,1,Semi equipped,Gas,2300
house,€485000,3,B,193,0,Yes,0,455,34,2,0,Just renovated,0,2,0,0,2,Installed,Gas,2300
house,€299000,4,D,326,No,0,0,880,34,2,0,Good,0,1,0,0,0,0,Gas,9550
house,€449000,5,C,213,No,0,0,364,30,3,1992,Good,0,1,0,0,0,Installed,Gas,9120
house,€750000,6,A,78,No,0,70,1494,47,4,2012,As new,0,5,5,0,6,0,Gas,7090
house,€360000,2,D,310,No,0,0,1086,0,3,0,0,0,1,0,0,0,Installed,Fuel oil,3
house,€130000,3,E,414,No,0,0,350,0,2,1875,0,0,1,0,0,0,Installed,0,7972
house,€225000,4,E,483,No,0,0,212,0,2,1930,To renovate,0,1,0,0,0,0,Gas,8700
house,€2.800,3,F,668,No,0,0,171,0,3,1930,0,0,1,0,0,0,0,Gas,9160
house,€185000,3,D,329,No,0,25,190,50,2,0,0,0,1,0,0,2,0,0,7340
house,€259500,2,D,317,0,0,40,614,30,3,0,As new,0,0,1,0,2,Installed,Gas,4500
house,€169000,3,G,600,No,0,0,300,16,4,1950,To renovate,0,1,0,0,0,0,Fuel oil,4470
house,€154000,3,E,364,No,0,0,80,0,2,0,Just renovated,0,1,0,0,0,0,Pellet,4500
house,€465000,4,B,168,0,Yes,0,978,46,0,0,Just renovated,0,1,1,0,1,0,Gas,8460
house,€500000,5,D,308,No,0,0,670,0,3,1899,0,0,3,0,Yes,0,0,Gas,6600
house,€268000,2,G,665,No,0,18,594,21,4,0,0,0,1,0,0,1,Not installed,Fuel oil,4800
house,€275000,3,D,323,No,0,0,277,30,2,1957,Just renovated,0,1,0,0,0,0,Gas,9200
house,€272000,2,Not specified,Not specified,No,0,16,208,0,2,0,0,0,1,0,0,0,0,0,6460
house,€249000,4,D,320,No,0,0,816,0,3,1930,To be done up,0,1,0,0,0,0,Pellet,4500
house,€,5,F,449,0,0,46,456,29,2,0,To renovate,0,1,2,0,2,0,Gas,5580
house,€315000,4,G,512,No,0,49,630,24,3,0,Good,0,2,1,0,2,Installed,Fuel oil,6900
house,€339000.00,4,F,178,No,0,0,1521,13,4,0,0,0,2,0,0,0,0,Gas,4520
house,€329000,2,E,470,No,0,0,309,32,4,1951,Good,0,1,0,0,0,0,Gas,8740
house,€265000,2,D,383,No,0,0,133,28,2,1934,Good,0,1,0,0,0,0,Gas,20
house,€595000,4,E,475,0,0,0,1002,50,4,1975,0,0,1,0,0,2,Semi equipped,Fuel oil,3040
house,€289000,3,F,943,0,Yes,0,541,20,3,0,Good,0,1,0,0,3,Semi equipped,Fuel oil,9660
house,€175000,3,F,572,0,0,0,179,30,3,0,Good,0,1,0,0,2,Installed,Fuel oil,9500
house,€175000,2,B,171,0,0,0,650,18,2,1965,To be done up,0,1,0,0,1,Semi equipped,Gas,9660
house,€395000,3,B,193,0,0,0,451,40,3,1989,Good,0,1,0,0,2,Installed,Gas,9500
house,€275000,4,E,477,0,0,28,341,28,3,1964,To be done up,0,2,0,0,2,Installed,Gas,9620
house,€299000.00,4,G,549,No,0,0,3000,12,4,0,To be done up,0,0,0,0,0,0,Fuel oil,20
house,€329000,3,F,609,0,Yes,0,883,0,4,1938,Good,0,1,0,0,0,0,Gas,8340
house,€445000,4,A,73,0,Yes,0,205,38,4,2022,Good,0,1,0,0,2,0,Gas,8380
house,€315000,4,B,186,No,0,0,65,0,2,1938,Good,0,2,0,0,0,Installed,Gas,20
house,€469000,3,A,31,0,0,0,0,0,3,2021,Good,0,0,0,0,0,0,0,8552
house,€345000,3,F,460,0,0,15,1045,49,4,1976,To renovate,0,1,0,0,1,Semi equipped,Gas,1315
house,€395000,2,C,207,No,0,0,625,31,4,1996,Good,0,1,0,0,0,0,Gas,9140
house,€420000,3,C,277,0,0,50,920,13,3,1952,Good,0,1,0,Yes,2,0,Fuel oil,3370
house,€,2,D,277,No,0,35,200,35,4,1998,Just renovated,0,1,1,0,2,Hyper equipped,0,5377
house,€285000,3,F,616,No,0,0,314,48,3,1930,Good,0,1,0,0,0,0,Gas,9140
house,€540000,3,D,383,No,0,0,1421,0,4,1965,Good,0,1,0,Yes,0,Hyper equipped,Gas,3920
house,€450000,3,B,105,0,0,0,250,0,4,2015,Good,0,1,0,0,2,0,0,2560
house,€199000,2,F,808,0,0,0,300,32,2,0,Good,0,1,0,0,1,0,Fuel oil,2330
house,€349000,3,F,580,0,0,0,1520,0,4,1966,To renovate,0,1,0,0,1,0,Gas,8800
house,€299000,5,E,373,No,0,0,645,33,4,0,0,0,1,0,0,1,Installed,Fuel oil,7620
house,€315000,2,Not specified,Not specified,0,0,30,1481,0,4,0,0,0,1,0,0,1,0,0,1740
house,€225000,3,F,1407,0,0,0,290,0,3,0,To renovate,0,0,0,0,0,0,0,9472
house,€740000,0,Not specified,Not specified,No,0,0,160,0,2,1874,0,0,0,0,0,0,Not installed,Gas,1050
house,€740000,0,Not specified,Not specified,No,0,0,190,0,2,1874,0,0,0,0,0,0,Not installed,Gas,1050
house,€,3,F,484,0,0,0,1890,0,3,0,To renovate,0,0,0,0,0,0,0,6810
house,€269000,4,E,411,No,0,15,0,50,0,1930,Good,0,1,0,0,0,Hyper equipped,0,7700
house,€420000,4,B,Not specified,No,0,0,650,0,4,2022,0,0,1,0,0,0,0,Gas,6830
house,€625000,3,B,112,0,Yes,0,61,0,2,1899,Good,0,1,0,0,2,Installed,Gas,9000
house,€439000,4,C,178,No,Yes,0,1004,0,4,1994,Good,0,1,0,Yes,0,0,Fuel oil,4140
house,€190000,3,F,1698,No,0,0,950,15,4,1956,To renovate,0,1,0,0,0,Not installed,Carbon,9200
house,€229000,3,D,Not specified,No,0,0,236,10,2,1959,0,0,1,0,Yes,0,0,Gas,4041
house,€335000,2,B,158,0,Yes,0,45,0,2,0,Good,0,1,0,0,2,Installed,Gas,8000
house,€149000,1,F,489,0,0,0,362,21,3,0,Good,0,1,0,0,2,Not installed,Fuel oil,4540
house,€370000,4,B,164,0,0,0,165,0,2,0,Just renovated,0,2,0,0,3,Installed,Gas,9041
house,€,3,D,337,0,0,0,3157,30,4,1974,Good,0,0,1,0,1,Semi equipped,Fuel oil,4520
house,€339000,2,D,362,0,Yes,0,1500,50,4,0,0,0,1,0,0,1,Installed,Gas,9690
house,€104000,2,E,395,0,0,0,60,0,2,0,Good,0,1,0,0,1,Semi equipped,Gas,3
house,€349000,3,F,697,No,0,34,510,0,4,1966,Good,0,1,0,0,0,Hyper equipped,Gas,9170
house,€190000,2,D,294,No,Yes,0,103,14,2,1930,Just renovated,0,2,2,0,2,Installed,Gas,20
house,€258000,6,C,238,No,0,0,671,0,3,0,0,0,1,0,0,0,0,Fuel oil,6690
house,€159000,2,F,467,0,0,0,225,0,3,0,To renovate,0,0,0,0,0,Not installed,0,5300
house,€465000,3,C,227,0,0,44,600,0,2,1899,Good,0,1,0,0,2,Installed,Gas,3300
house,€349000,4,C,272,No,0,0,234,30,3,1958,Good,0,1,0,0,0,0,Gas,20
house,€269000,3,D,298,No,0,45,450,36,3,0,As new,0,3,3,Yes,3,USA semi equipped,Fuel oil,3
house,€285000,4,G,562,0,0,0,1474,0,3,0,To be done up,0,1,0,0,1,Not installed,Fuel oil,3
house,€95000,3,F,467,0,0,0,151,0,2,1850,To renovate,0,1,0,0,1,Semi equipped,Fuel oil,6767
house,€150000,4,F,506,0,0,0,186,0,3,1850,To renovate,0,1,0,0,2,Semi equipped,Fuel oil,6760
house,€499000,3,G,346,No,0,0,0,37,2,0,0,0,0,1,0,2,Installed,Gas,1200
house,€249000,3,D,394,No,0,0,150,0,2,1918,Good,0,1,0,0,0,Installed,Pellet,20
house,€419000,3,B,193,0,0,0,939,0,4,1990,0,0,1,0,0,0,0,Gas,3580
house,€295000,4,D,289,0,0,0,768,0,4,1979,0,0,2,0,0,3,Semi equipped,Fuel oil,4180
house,€285000,6,F,560,No,0,9,180,20,3,1958,To restore,0,1,0,0,0,0,Gas,9120
house,€549000,5,B,156,No,0,0,690,0,4,2005,Good,0,2,0,0,0,0,Gas,3900
house,€249000,4,D,343,0,0,0,160,0,2,1948,Good,0,1,0,0,1,Semi equipped,Fuel oil,3980
house,€329000,3,E,456,0,Yes,0,1951,33,3,0,Good,0,2,0,0,1,0,Fuel oil,9550
house,€269000,3,C,291,0,Yes,0,270,30,2,1955,0,0,1,0,0,1,Installed,Fuel oil,3400
house,€365000,3,D,370,0,Yes,0,1987,14,3,1960,0,0,1,0,0,2,Installed,Gas,3510
house,€395000,4,B,193,0,Yes,0,0,0,2,1953,Good,0,2,2,0,0,Installed,Gas,1861
house,€745000,4,B,195,0,Yes,0,2820,0,4,1995,Good,0,1,0,0,3,Semi equipped,Fuel oil,2330
house,€1099000,5,C,247,0,0,0,5154,50,0,1955,Good,0,2,0,0,3,Hyper equipped,Gas,2470
house,€270000,3,F,593,0,Yes,0,569,0,3,1965,To be done up,0,1,0,0,1,Installed,Fuel oil,2235
house,€295000,3,F,667,0,Yes,0,735,0,4,1960,Good,0,1,0,0,1,Installed,Fuel oil,2235
house,€339000,3,F,533,0,Yes,0,1041,0,4,1961,To renovate,0,1,0,0,1,Semi equipped,Fuel oil,2220
house,€295000,3,F,609,0,0,0,913,0,3,1966,To renovate,0,1,0,0,1,Semi equipped,Gas,2222
house,€419000,3,B,188,0,Yes,0,350,0,4,1957,Good,0,1,0,0,3,Semi equipped,Gas,2590
house,€275000,3,C,284,No,0,0,264,26,3,1975,Good,0,1,0,0,0,0,Gas,9120
house,€368000,3,D,382,0,0,0,735,0,4,0,Just renovated,0,1,0,0,2,Installed,Fuel oil,3200
house,€315000,3,E,424,0,0,0,1536,0,4,1958,To renovate,0,1,0,0,1,Not installed,Fuel oil,3130
house,€259000,3,E,412,0,0,0,1618,0,4,0,0,0,1,0,0,1,0,Gas,5000
house,€295000,2,E,417,0,Yes,0,555,0,4,1957,To renovate,0,1,1,0,2,Installed,Gas,2235
house,€295000,3,F,723,0,Yes,0,1579,0,4,1953,To renovate,0,1,0,0,1,Semi equipped,Fuel oil,3130
house,€220000,2,F,515,0,Yes,0,80,0,2,0,To renovate,0,1,0,0,1,Semi equipped,0,2590
house,€365000,2,C,272,0,0,0,807,31,0,1949,To be done up,0,1,0,0,1,0,0,2590
house,€249000,2,F,733,0,Yes,0,730,0,4,1959,To renovate,0,0,0,0,1,Not installed,Fuel oil,2220
house,€362000,2,D,400,0,Yes,0,524,0,4,1980,Good,0,1,0,0,1,Installed,Fuel oil,3201
house,€525000,4,Not specified,418,0,0,35,100,0,3,1927,To be done up,0,2,0,0,3,Installed,Gas,01030
house,€318000,3,C,280,No,0,0,594,0,4,1997,Good,0,1,0,0,0,0,Fuel oil,3850
house,€575000,4,C,251,No,0,13,550,50,3,1981,Good,0,1,0,0,0,0,Fuel oil,9250
house,€369000,3,B,190,0,0,0,0,0,2,1918,Good,0,1,0,0,1,Installed,Gas,9000
house,€395000,3,Not specified,Not specified,0,0,0,7750,0,3,0,Good,0,1,0,0,0,0,0,3580
house,€895000,5,B,153,0,0,18,938,48,4,1995,As new,0,1,1,Yes,2,Hyper equipped,Gas,1730
house,€690000,5,C,199,0,0,0,1671,59,4,1990,Good,0,2,0,0,3,Hyper equipped,Fuel oil,6690
house,€165000,3,F,487,0,0,0,0,28,3,0,To renovate,0,1,0,0,2,Semi equipped,Wood,6690
house,€340000,4,A,80,No,0,15,600,25,3,2023,As new,0,1,2,0,3,Hyper equipped,Gas,6000
house,€,3,D,291,0,0,57,324,0,2,0,Good,0,1,0,0,2,Installed,Gas,7300
house,€499500,2,E,425,No,0,12,1480,30,4,0,To renovate,0,1,0,0,2,Not installed,Fuel oil,2110
house,€429000,5,B,184,0,0,30,260,40,2,1960,Just renovated,0,1,0,0,1,Semi equipped,Gas,9050
house,€315000,4,C,243,0,0,0,578,0,3,1971,0,0,1,0,0,2,Semi equipped,Fuel oil,8790
house,€195000,2,F,681,0,Yes,0,163,36,0,0,Good,0,1,0,0,2,0,Fuel oil,8470
house,€449000,4,F,649,0,Yes,0,714,0,4,1965,To be done up,0,1,0,0,2,0,Fuel oil,1820
house,€225000,2,F,706,No,0,0,250,0,2,1930,To be done up,0,1,0,0,0,Not installed,Gas,20
house,€349000,4,D,332,0,0,0,970,33,4,0,0,0,0,1,0,2,Installed,Fuel oil,5530
house,€525000,3,G,413,No,0,4,175,20,2,1930,Good,0,2,0,Yes,0,0,Gas,20
house,€395000,4,A,98,0,Yes,0,297,34,2,2014,Good,0,2,0,Yes,3,0,0,9870
house,€375000,5,E,413,0,0,0,685,25,4,1955,Good,0,1,0,0,2,0,Gas,2310
house,€1400000,4,Not specified,Not specified,0,0,0,42000,0,4,1979,To be done up,0,2,0,0,2,0,Fuel oil,9910
house,€540000,4,Not specified,Not specified,0,Yes,0,734,0,3,1918,Good,0,2,0,Yes,3,0,Gas,8730
house,€750000,3,Not specified,Not specified,0,Yes,0,0,1,2,1982,Good,0,1,0,0,3,0,0,8370
house,€206000,3,E,459,0,0,0,106,0,3,1949,To renovate,0,1,0,0,1,Semi equipped,Gas,9120
house,€150000,3,G,713,0,Yes,0,914,0,4,0,To renovate,0,1,0,0,0,0,Pellet,7973
house,€115000,2,Not specified,Not specified,Yes,Yes,0,144,0,2,0,0,0,1,0,0,0,Installed,0,20
house,€275000,2,C,203,No,0,0,240,25,2,1930,Good,0,1,0,0,0,0,Gas,2070
house,€399000,2,B,199,0,0,28,0,0,2,1938,Good,0,2,0,0,2,Installed,Gas,3500
house,€595000,3,G,503,No,0,17,282,44,3,1950,Good,0,1,0,0,2,Installed,Gas,1150
house,€670000,4,E,257,No,0,6,114,30,2,1955,Good,0,2,0,0,3,Installed,Gas,1150
house,€330000,2,D,291,0,0,30,1974,55,4,2016,Good,0,1,1,Yes,1,Installed,Wood,6997
house,€240000,3,G,574,0,0,0,800,0,4,1969,To be done up,0,1,0,0,1,Semi equipped,Fuel oil,6880
house,€315000,3,C,264,No,0,0,229,17,2,1950,Good,0,1,0,0,0,Hyper equipped,Gas,20
house,€515000,5,B,118,0,0,84,597,36,4,2018,As new,0,2,0,Yes,2,USA installed,Gas,1367
house,€695000,5,B,142,0,0,0,824,0,4,2007,0,0,0,0,0,0,0,0,1652
house,€192000,4,C,268,No,0,30,95,32,2,0,Good,0,1,0,0,1,Installed,Gas,8500
house,€230000,4,F,496,0,0,0,665,0,4,0,To be done up,0,1,0,0,1,0,Gas,3
house,€275000,2,F,838,0,Yes,0,288,0,3,1925,To renovate,0,1,0,0,2,Semi equipped,0,2627
house,€219000,3,E,492,0,0,0,447,0,2,0,To renovate,0,1,0,0,1,Installed,Gas,2850
house,€414000,3,Not specified,Not specified,No,Yes,0,4091,23,4,2014,Good,0,2,0,No,2,0,Gas,3
house,€395000,3,B,171,0,0,0,203,0,2,1918,Good,0,1,0,0,2,Installed,Gas,9032
house,€1695000,4,C,250,No,Yes,0,685,0,4,1978,Just renovated,0,2,1,0,3,USA hyper equipped,Gas,8300
house,€389000,3,B,142,0,0,0,120,0,2,1938,As new,0,1,0,0,2,Installed,Gas,9100
house,€379000,2,D,332,0,0,0,407,0,3,1957,Good,0,1,0,0,2,Semi equipped,Gas,9100
house,€467000,3,B,188,0,Yes,0,808,0,4,1967,As new,0,1,0,0,2,Installed,Gas,9190
house,€489000,4,D,396,0,0,0,485,0,3,1977,0,0,1,0,0,2,Installed,Gas,9100
house,€395000,5,F,582,0,Yes,0,460,0,3,1959,To renovate,0,1,1,0,2,0,0,2900
house,€345000,5,C,295,0,Yes,0,388,0,2,1955,To renovate,0,1,1,0,1,Installed,Gas,2180
house,€545000,3,E,432,0,0,0,1227,55,4,1975,Good,0,1,0,0,2,0,Electric,2950
house,€489000,3,F,506,0,Yes,0,657,0,3,1907,Good,0,1,0,0,2,Installed,Gas,2940
house,€279000,3,D,314,0,0,0,0,30,2,1931,Good,0,1,0,0,2,Installed,Gas,2180
house,€389000,3,E,425,0,0,0,317,0,3,1968,Good,0,1,0,0,0,Installed,Gas,2040
house,€339000,5,D,340,0,0,0,252,0,3,1969,Good,0,2,0,0,3,Installed,Gas,2940
house,€237500,3,B,138,0,0,0,58,20,2,2019,Just renovated,0,1,0,0,2,Installed,Gas,9500
house,€220000,3,D,310,0,0,0,119,0,2,1933,Good,0,1,0,0,0,0,0,3970
house,€155000,2,Not specified,Not specified,No,0,0,0,0,0,1992,As new,0,1,0,No,0,0,Fuel oil,340
house,€200000,3,Not specified,Not specified,No,0,0,0,0,0,1992,As new,0,2,0,No,0,0,Fuel oil,32011
house,€290000,4,Not specified,Not specified,No,0,0,0,0,0,2003,As new,0,3,0,No,0,0,Fuel oil,19015
house,€195000,3,G,564,No,0,89,533,14,2,0,Good,0,1,0,0,0,0,Gas,4100
house,€549000,0,D,397,No,0,0,0,0,0,1960,Good,0,0,0,No,0,0,0,9140
house,€220000,2,F,1030,No,0,0,489,33,3,1960,0,0,1,0,No,1,Installed,Gas,8480
house,€219000,2,C,279,No,0,0,135,0,2,0,Good,0,1,0,No,1,0,0,8500
house,€365000,3,F,1349,No,0,0,247,0,2,1993,Good,0,1,0,No,2,0,Electric,9032
house,€169000,2,E,477,No,0,0,65,0,2,1850,Good,0,1,0,No,1,0,0,8500
house,€350000,3,A,84,No,0,0,186,0,2,2014,Good,0,1,0,No,2,0,0,8793
house,€280000,3,C,287,No,Yes,0,200,0,2,1936,Good,0,1,0,Yes,2,Installed,Electric,20
house,€298000,3,Not specified,Not specified,No,Yes,0,277,10,2,2023,Good,0,1,0,No,2,Installed,0,3510
house,€295000,3,D,382,No,0,0,253,0,0,1949,0,0,1,0,No,1,0,Gas,8000
house,€299000,3,C,243,No,0,0,75,0,2,0,To renovate,0,1,0,No,2,Installed,0,8000
house,€255000,5,E,394,0,0,0,675,22,3,1918,Good,0,2,0,0,2,Installed,Electric,7910
house,€185000,3,F,1068,0,Yes,0,549,0,4,1955,To renovate,0,1,0,0,1,Semi equipped,Gas,8710
house,€399000,4,Not specified,Not specified,0,0,0,5000,190,4,0,To renovate,0,1,1,0,2,0,Fuel oil,1547
house,€169000,3,E,487,0,0,0,392,24,2,1934,Good,0,1,0,0,1,Installed,Pellet,3970
house,€239000,3,D,340,0,Yes,0,755,16,4,0,To be done up,0,1,1,0,2,Semi equipped,Fuel oil,6500
house,€359000,3,B,118,0,0,0,221,0,2,2018,As new,0,1,0,0,2,USA installed,Gas,3971
house,€445000,3,A,30,0,0,60,473,0,4,2021,0,0,2,1,0,2,USA installed,Gas,3930
house,€685000,7,A,59,0,0,0,612,17,4,2016,Good,0,3,0,0,4,0,Gas,3900
house,€239000,3,F,572,0,Yes,0,246,0,3,1956,Good,0,1,0,0,2,0,Fuel oil,3945
house,€370000,2,Not specified,Not specified,0,0,0,371,33,3,2019,0,0,1,0,0,2,Semi equipped,Gas,3970
house,€315000,3,B,196,0,0,0,435,38,0,2005,Good,0,1,0,0,2,Installed,Gas,3990
house,€210000,3,E,478,0,0,0,362,17,3,0,To renovate,0,1,0,Yes,1,Not installed,Gas,3900
house,€215000,2,G,644,No,0,30,594,12,4,1920,To be done up,0,1,0,0,2,0,Gas,20
house,€75000,2,F,501,No,0,0,0,30,2,0,To renovate,0,1,0,No,1,Installed,Gas,7300
house,€465000,3,Not specified,Not specified,0,Yes,0,241,46,3,1960,Good,0,1,0,0,2,Installed,Gas,2640
house,€265000,3,B,175,0,0,14,60,0,2,0,Good,0,1,0,0,1,Installed,0,2800
house,€418000,4,C,229,0,0,20,449,0,3,1985,To be done up,0,1,0,0,2,Installed,Gas,2800
house,€419000,3,B,127,Yes,Yes,0,0,33,2,0,Good,0,1,2,0,3,Installed,Gas,8370
house,€629000,3,Not specified,Not specified,0,Yes,0,0,0,3,2023,Good,0,1,0,0,2,Hyper equipped,0,2820
house,€139000,4,D,338,No,0,20,240,32,2,1890,To be done up,0,1,1,0,2,Not installed,Gas,6044
house,€310000,4,D,295,0,0,0,3179,0,3,0,0,0,2,0,0,1,Semi equipped,Fuel oil,5060
house,€400000,4,E,361,No,Yes,0,11134,0,4,2002,Good,0,3,0,Yes,0,0,Wood,4990
house,€239900,2,C,237,No,0,0,264,0,2,1918,Good,0,1,0,Yes,0,0,Gas,9160
house,€159000,3,D,286,No,0,0,50,0,2,0,Just renovated,0,1,0,0,0,0,Gas,4100
house,€425000,4,D,308,0,0,70,619,0,3,2005,0,0,1,0,0,2,Installed,Gas,3
house,€349500,3,C,269,0,Yes,0,123,0,2,0,Good,0,1,0,0,2,0,0,2020
house,€349500,3,C,269,0,Yes,0,123,0,2,0,Good,0,1,0,0,2,0,0,2610
house,€175000,2,E,386,No,0,0,178,0,2,0,To be done up,0,1,0,Yes,0,0,Pellet,7830
house,€515000,3,A,86,No,0,0,607,26,3,1989,Good,0,1,0,0,0,0,Gas,1700
house,€520000,6,E,221,No,0,23,0,30,2,0,0,0,1,1,0,3,Installed,Gas,1082
house,€298000,4,C,211,0,Yes,0,215,27,2,0,Good,0,0,0,0,1,0,Gas,8500
house,€425000,3,D,336,No,0,67,718,37,4,1987,Good,0,1,0,0,0,0,Fuel oil,9250
house,€345000,3,A,81,0,0,0,440,33,3,2014,Good,0,1,0,0,2,0,Gas,8583
house,€695000,4,D,305,No,0,0,2895,65,4,1975,0,0,2,0,0,0,0,Fuel oil,9290
house,€329000,3,F,609,0,0,0,883,0,4,1938,To renovate,0,1,0,0,0,0,Gas,8300
house,€389000,3,F,543,0,0,0,722,39,4,1968,To be done up,0,1,0,0,1,0,0,9100
house,€297000,3,B,118,0,0,0,251,0,2,1933,Good,0,1,0,0,2,0,Gas,8850
house,€475000,2,C,250,No,0,0,922,31,2,1965,Good,0,2,0,0,0,0,Gas,20
house,€299000,2,D,309,No,Yes,0,100,0,2,1971,Good,0,2,0,0,0,0,Gas,9100
house,€249000,3,D,337,No,0,0,2067,0,4,1918,Good,0,1,0,0,0,Installed,Gas,6660
house,€325000,2,C,268,No,0,0,208,46,2,1957,Good,0,1,0,0,0,0,Gas,9200
house,€,5,D,339,No,0,0,500,16,3,0,Good,0,1,0,0,0,Installed,Gas,5300
house,€379000,3,B,135,0,0,0,330,28,3,2007,0,0,1,0,0,2,Installed,Gas,9940
house,€365000,4,C,212,No,0,10,200,0,2,1974,Good,0,1,0,0,0,Hyper equipped,Gas,9100
house,€149000,2,G,548,No,Yes,0,0,0,2,1920,Good,0,1,1,0,1,Installed,Gas,4020
house,€285000,3,F,509,No,0,0,1592,0,4,1977,0,0,1,0,0,0,0,Fuel oil,3900
house,€124900,3,G,650,No,Yes,0,220,0,2,0,To renovate,0,1,0,0,0,0,0,6220
house,€280000,2,D,385,No,0,0,261,0,3,1918,To be done up,0,1,0,0,0,0,Gas,3320
house,€349000,3,F,1116,No,0,0,1377,26,4,1985,To be done up,0,1,0,Yes,0,0,Fuel oil,20
house,€395000,3,F,437,0,0,0,1421,29,0,0,To restore,0,1,1,0,2,0,Fuel oil,5030
house,€483000,3,F,497,0,0,0,800,0,3,1930,Good,0,2,1,0,3,Semi equipped,Gas,1300
house,€,4,G,567,0,Yes,0,694,41,4,0,To be done up,0,1,1,Yes,3,0,Gas,1430
house,€2.800,3,D,359,No,0,0,80,29,2,1918,Good,0,1,0,0,0,0,Gas,9140
house,€495000,5,F,442,No,0,0,2133,35,4,1958,0,0,2,0,0,3,Installed,Fuel oil,1390
house,€379000,3,G,437,0,0,25,80,0,2,0,Good,0,2,0,0,3,Semi equipped,Gas,1090
house,€159000,1,F,1241,No,0,0,153,14,2,1970,To be done up,0,1,0,0,0,0,Gas,9255
house,€375000,3,F,497,No,0,0,303,0,4,1959,0,0,1,0,0,0,0,Gas,1480
house,€549000,4,E,427,No,0,0,1043,29,4,1966,Just renovated,0,1,0,0,0,0,Gas,9230
house,€169000,4,E,407,No,0,0,58,11,2,0,0,0,2,0,0,0,0,Gas,4100
house,€265000,2,E,458,No,0,0,230,31,3,1918,Just renovated,0,1,0,0,0,0,Gas,9200
house,€310000,3,G,665,No,Yes,0,474,0,3,1960,To renovate,0,1,1,0,1,Not installed,Fuel oil,1332
